44,"4CHF 1,950.–30m21rmZelgstrasse 19, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
45,"12CHF 2,300.–55m23rmBremgartnerstrasse 30, 8003 ZürichLAGE Unsere attraktive 3-Zimmerwohnung befindet sich an Top Lage im beliebten Quartier Wiedikon. An zentraler Lage befinden sich diverse Einkaufsmöglichkeiten zu Verfügung. Restaurants und Bars befinden sich in Gehdistanz. WOHNUNG Diese helle und grosszügige 3-Zimmerwohnung hat einen angenehm freundlichen Charakter zum Wohlfühlen. Der Grundriss ist sehr praktisch aufgeteilt und verspricht viel Platz. Der Sitzplatz ist ein weiterer Punkt, der für dies tolle Wohnung spricht. Zimmer: Parkett Nasszellen: Platten Weitere Details: - Badezimmer mit Badewanne - Separate Toilette - Neu renovierte Küche - Praktische Einbauschränke - Kellerabteil vorhanden - Bus-/ Tramstation in Gehdistanz - Bahnhof Wiedikon ist 6 Gehminuten entfernt - Allgemeine Waschküche (ohne Waschplan) - Keine Parkplätze Besichtigungen finden gerne auf Anfrage statt."
46,"5CHF 2,700.–36m21.5rmGertrudstrasse 22, 8003 ZürichBright, tastefully furnished and spacious 1.5 bedroom apartment with balcony for rent. The property is very centrally located in a quiet side street in the popular district 3 - Wiedikon. The apartment convinces by its generous floor plan. The spacious kitchen is equipped with a dining table, a dishwasher, oven, microwave, Nespresso machine and all you need in the kitchen. The bathroom has a shower in bath tube. The bright living room is with a sofa bed. A glass door is separating the kitchen from the living room. Equipped with a flat-screen TV with international channels as well a fast and wireless internet, this apartment leaves nothing to be desired. The property is located in the heart of the popular district 3 Wiedikon near Idaplatz / Brupacherplatz in a green and well-kept residential area in a quiet side street. Various shops, bars and restaurants are around the corner. The property is well connected to public transportation. Included in the service is the weekly cleaning of your apartment and change of bed linen & towels from the bathroom. There is a public laundry with washer and dryer in the basement for free use. Helles, grosszügiges und modern möbliertes 1.5-Zimmer-Apartment mit Balkon im Trendquartier Wiedikon zu vermieten. Dieses schöne Apartment mit Balkon überzeugt durch den großzügigen Grundriss. Die grosse Küche mit Esstisch ist komplett ausgestattet und verfügt über einen Geschirrspüler, Backofen, Mikrowelle, Nespresso-Maschine und alles, was man in der Küche benötigt. Das Bad ist mit einer Dusche in der Badewanne ausgestattet. Das Wohn-/Schlafzimmer verfügt über ein Doppelbett und ein Bettsofa. Ausgestattet mit einem Flachbildfernseher mit internationalen Kanälen sowie einem schnellen und kostenlosen internet, lässt diese Wohnung keine Wünsche offen. Die Liegenschaft befindet sich im Herzen des Trendquartiers 3 Wiedikon in der Nähe des Idaplatz / Brupacherplatzes in einer grünen und gepflegten Wohngegend in einer ruhigen Seitenstrasse. Diverse Geschäfte, Bars und Restaurants befinden sich in der Gehdistanz. Die Liegenschaft ist gut an die öffentlichen Verkehrsmittel angeschlossen. In der Miete inbegriffen ist die wöchentliche Reinigung der Wohnung und der Wechsel von Bettwäsche & Badetücher. Die Waschküche mit WM/TU ist im Untergeschoss und zur freien Benutzung."
47,"4CHF 3,000.–30m22rmRotachstrasse 17, 8003 ZürichModern and tastefully furnished 1 bedroom apartment with weekly cleaning service in the popular district 3 Wiedikon for rent. The apartment provides a fully equipped kitchen with dishwasher, oven, microwave, Nespresso machine, toaster and everything you need in the kitchen. The living room is equipped with a dining table, a sofa bed and a flatscreen TV with international channels. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom. We provide fast wireless internet, a gym and a public laundry in the basement with washing machine and dryer for free. Parking place for CHF 200.00 for rent. The property is located very centrally in a quiet side street, but only 5 minutes far from public transportations, the shopping area and several restaurants and bars. Wir vermieten eine modern möblierte 2 Zimmer Wohnung mit wöchentlichem Reinigungsservice im Trendquartier Wiedikon. Die Küche ist vollständig ausgestattet mit Geschirrspüler, Ofen, Mikrowelle und allem was Sie in der Küche benötigen. Das Wohnzimmer verfügt über ein Bettsofa, einen Esstisch und einen Flatscreen TV mit internationalen Programmen. In der Miete inbegriffen ist der wöchentliche Reinigungsservice mit Wechseln der Bettwäsche und Badetücher, ein kabelloses Internet. Eine Waschküche mit Waschmaschine und Trockner und ein Fitnessraum stehen Ihnen zur freien Benutzung zur Verfügung. Wir vermieten Parkplätze für CHF 200.00 monatlich. Die Liegenschaft liegt sehr zentral, jedoch in einer ruhigen Seitenstrasse und nur 5 Gehminuten entfernt von öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und verschiedenen Restaurants und Bars."
48,"6CHF 3,200.–40m22rmKalkbreitestrasse 41, 8003 ZürichModern furnished and fully equipped 1 bedroom apartment with weekly cleaning service in the popular district 3 Wiedikon for rent. The property is located very centrally close from public transportations, shops, restaurants and bars. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom, free wireless internet, Flatscreen TV, a fully equipped kitchen with everything you need, a gym and a laundry with washing machine and dryer for free. The train station Wiedikon is only 3 minutes far by foot. We rent parking place in the backyard for CHF 200.00 monthly. Helles, modern möbliertes und grosszügiges 2.5 Zimmer Apartment mit wöchentlichem Reinigungsservice mit Wechsel der Bettwäsche und Badetücher, gratis kabelloses internet, grossem Flatscreen TV, einer voll ausgestattete Küche mit allem was Sie benötigen, ein Fitnessraum und eine Waschküche mit Waschmaschine und Trockner zu vermieten. Das moderne Apartment ist an zentraler Lage in unmittelbarer Gehdistanz zu öffentlichen Verkehrsmitteln, dem Bahnhof Wiedikon, diversen Einkaufsmöglichkeiten, Restaurants und Bars. Wir vermieten Parkplätze im Innenhof des Gebäudes für CHF 200.00 monatlich."
49,"4CHF 3,300.–49m22.5rmAemtlerstrasse 86, 8003 ZürichModern and tastefully furnished 1 bedroom apartment with balcony and weekly cleaning service in the popular district 3 in Wiedikon for rent. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom, a fully equipped kitchen with dishwasher, oven, microwave, coffee machine, toaster, water boiler and everything you need in the kitchen. We offer free wireless internet, a Flatscreen TV, free us of the gym and a public laundry with washing machine and dryer. The property is located in the popular district 3, close from public transportations, several restaurant and the shopping area. Schönes, modern möbliertes 2.5 Zimmer Apartment mit Balkon und wöchentlichem Reinigungsservice mit Wechsel der Bettwäsche und Badetücher im Trendquartier 3 in Wiedikon zu vermieten. In der Miete inbegriffen sind ein kabelloses internet, ein Flatscreen TV und die Benutzung vom Fitnessraum und der Waschküche mit Waschmaschine und Trockner. Die Liegenschaft liegt im Trendquartier Wiedikon. Die öffentlichen Verkehrsmittel, Restaurants, diversen Bars und Einkaufsmöglichkeiten sind in unmittelbarer Gehdistanz."
50,"8CHF 3,500.–55m22.5rmAemtlerstrasse 86, 8003 ZürichSpacious and tastefully furnished 1 bedroom apartment with balcony and weekly cleaning service in the popular district 3 Wiedikon for rent. The apartment has a fully equipped kitchen with dishwasher, oven, microwave, coffee machine, toaster, water boiler and everything you need in the kitchen. Included in the rent is a fast wireless internet, a Flatscreen TV, a gym and a laundry room with washing machine and dryer for free use. The apartment is located in the popular district 3 Wiedikon in walking distance to public transportations, the shopping area and several restaurants and bars. Schönes und grosszügiges 2.5 Zimmer Apartment mit Balkon und wöchentlichem Reinigungsservice zu vermieten. Das Apartment verfügt über eine voll ausgestattete Küche mit Geschirrspüler, Ofen, Mikrowelle, Kaffeemaschine, Toaster, Wasserkocher und allem was Sie in der Küche brauchen. Wir stellen kabelloses, schnelles Wi-Fi, einen Flatscreen TV, einen Fitnessraum und eine Waschküche mit Waschmaschine und Trockner gratis zur Verfügung. Die Liegenschaft befindet sich im Trendquartier 3 in Wiedikon in unmittelbarer Gehdistanz zu öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und diversen Restaurants und Bars."
51,"9CHF 3,500.–45m22.5rmRotachstrasse 17, 8003 ZürichModern and tastefully furnished 1 bedroom apartment with balcony and cleaning service in the popular district 3 in Wiedikon for rent. The apartment is with fully equipped kitchen with dishwasher, oven, microwave, Nespresso machine, toaster, water boiler and everything you need in the kitchen. The living room is equipped with a dining table, a sofa bed, a flatscreen TV and has a balcony faced to a garden side. We offer free wireless internet, a gym and a public laundry in the basement with washing machine and dryer for free. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom. We rent parking place for CHF 200.00 monthly. The apartment is located centrally but in a quiet side street only 3 minutes far by foot from public transportations, the shopping area and several restaurants and bars are in in walking distance. Wir vermieten ein modern möbliertes 2.5 Zimmer Apartment mit Balkon und mit wöchentlichem Reinigungsservice im Trendquartier Wiedikon. Die Küche ist vollständig ausgestattet mit Geschirrspüler, Ofen, Mikrowelle, Nespresso Maschine, Toaster und allem was Sie in der Küche benötigen. Das Wohnzimmer verfügt über einen Esstisch, ein Bettsofa und ein Flatscreen TV mit internationalen Kanälen. Im Mietpreis inbegriffen ist ein schnelles Wireless Internet, ein Fitness Raum und eine Waschküche mit Waschmaschine und Trockner im Untergeschoss stehen zu Ihrer freien Verfügung. Ein Parkplatz vor der Liegenschaft kann für CHF 200.00 monatlich gemietet werden. Die Liegenschaft liegt sehr zentral in einer ruhigen Seitenstrasse und nur 5 Gehminuten entfernt von öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und diversen Restaurants und Bars entfernt."
52,"6CHF 3,600.–50m22.5rmRotachstrasse 20, 8003 ZürichSpacious, tastefully furnished and bright 1 bedroom apartmentment with a large balcony and weekly cleaning service in the popular district 3 Wiedikon for rent. The open kitchen is fully equipped with dishwasher, oven, microwaven, Nespresso machine and everything you need in the kitchen. The spacious living room has a comfortable couch, a dining table and a flatscreen TV with international channels. Included in the rent is a fast wireless Wi-Fi, weekly cleaning service with change of bed linen and towels of the bathroom, a gym and a public laundry with washing machine and dryer for free use. You find a beautiful terrace with view over the city. Parking place for CHF 200.00 monthly for rent. The property is located very centrally but in a quiet area, close from public transportations, shops, bars and several restaurants. Wir vermieten ein modern möbliertes 2.5 Zimmer Attika Apartment mit wöchentlichem Reinigungsservice im Trendquartier 3 - Wiedikon. Die schöne offene Küche ist voll ausgestattet mit Geschirrspüler, Ofen, Mikrowelle, Kaffeemaschine und allem was Sie in der Küche benötigen. Das Wohnzimmer ist mit einem gemütlichen Sofa, einen Esstisch und einen Flatscreen TV mit internationalen Kanälen ausgestattet. In der Miete inbegriffen sind ein kabelloses Wi-Fi, der wöchentliche Reinigungsservice mit Wechsel von Bettwäsche und Badetücher, sowie die gratis Nutzung der Waschküche mit Waschmaschine und Trockner und ein Fitnessraum. Wir vermieten Parkplätze für CHF 200.00 monatlich. Die Liegenschaft befindet sich an ruhiger Lage, jedoch in Gehdistans zu öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und Restaurants."
53,"7CHF 3,600.–60m22.5rmKalkbreitestrasse 41, 8003 ZürichBright, spacious and tastefully furnished 1 bedroom apartment with balcony to the backyard in the popular district 3 Wiedikon for rent. We provide weekly cleaning service with change of bed linen an towels from the bathroom, a fast and free wireless internet, Flatscreen TV, gym and a public laundry with washing machine and dryer for free use. The separate kitchen is fully equipped with dishwasher, oven, microwave, coffee machine, toaster, water boiler and everything else you need in the kitchen. We offer apublic laundry with washing machine and dryer and a gym for free in the basement. Parking place for CHF 200.00 monthly for rent. The property is located very centrally, close from public transportations, train station Wiedikon, the shopping area and several restaurants and bars. Helles, grosszügiges und modern möbliertes 2.5 Zimmer Apartment mit Balkon zur Hofseite zu vermieten. In der Miete inbegriffen ist der wöchentliche Reinigungsservice mit Wechsel der Bettwäsche und Badetücher, eine voll ausgestattete Küche mit Geschirrspüler, Ofen, Mikrowelle, Kaffeemaschine, Toaster, Wasserkocher und allem was Sie in der Küche benötigen, ein gratis kabelloses internet, ein grsser Flatscreen TV, ein Fitnessraum und eine Waschküche mit Waschmaschine und Trockner zur freien Benutzung. Ein Parkplatz kann für CHF 200.00 monatlich dazu gemietet werden. Die Liegenschaft liegt sehr zentral, in Gehdistanz zu den öffentlichen Verkehrsmitteln, dem Bahnhof Wiedikon, diversen Einkaufsmöglichkeiten, Restaurants und Bars."
54,"6CHF 3,700.–41m2Gertrudstrasse 22, 8003 ZürichModern and tastefully furnishe and bright 1 bedroom apartment with spacious balcony in the top floor with nice view and with weekly cleaning service for rent. The apartment and the kitchen are fully equipped with dishwasher, oven, microwave, Nespresso coffee machine and everything you need in the kitchen as well with own washing machine and dryer in the apartment. The property is located in a quiet street in the popular district Wiedikon, close from Idaplatz. The location is surrounded from several restaurants, shops and bars. The public transportations is only 5 minutes far by foot. We provide a weekly cleaning service with change of bed linen and towels from the bathroom. The internet is for free. Modern möbliertes und helles 2.5 Zimmer Apartment mit grosszügigen Balkon mit Aussicht und wöchentlichem Reinigungsservice zu vermieten. Die Wohnung ist voll ausgestattet und verfügt über eine voll ausgestattete Küche mit Geschirrspühler, Ofen, Mikrowelle, Nespresso Kaffeemaschine und allem was Sie zum Kochen brauchen. Das Apartment hat eine eigene Waschmaschine und Tumbler. In der Miete inbegriffen ist der wöchentliche Reinigugsservice und Wechsel der Bettwäsche und Badetücher, sowie gratis Internet. Die Liegenschaft befindet sich in einer ruhigen Seitenstrasse im Trendquartier Wiedikon in der Nähe des Idaplatzes und ist umgeben von vielen Restaurants, Bars und Einkaufsgeschäften. Die öffentlichen Verkehrsmittel sind nur 5 Minuten zu Fuss entfernt."
55,"7CHF 3,950.–79m23.5rmGertrudstrasse 22, 8003 ZürichTastefully and modern furnished, bright 2 bedroom apartment with balcony and weekly cleaning service in the popular district 3 - Wiedikon for rent. The spacious kitchen is fully equipped with dishwasher, oven, microwave, Nespresso machine and everything you need to cook. The living room is equipped with a sofa bed and a flatscreen TV with international channels. Included in the rent is wireless internet, weekly cleaning service with change of bed linen and towels from the bathroom, as well a laundry with washing machine and dryer for free use. The 2 bedrooms are with a double bed and two single beds and 2 wardrobes which provide enough room. The bathroom is with shower in bathtube. Included in the rent is the weekly cleaning service, a fast wireless internet and a laundry with washing machine and dryer. The property is located in a quiet side street, but close from Idaplatz/Brupackerplatz in a trendy area. Public transportations, shops and several restaurants and bars are in walking distance. Wir vermieten eine grosszügiges und modern möblierte 3.5 Zimmer Wohnung mit Balkon und wöchentlichem Reiniungsservice im Trendquartier 3 - Wiedikon. Die Küche ist voll ausgestattet mit Geschirrspüler, Ofen, Mikrowelle, Nespresso Maschine und allem was Sie zum kochen benötigen. Das Wohnzimmer hat einen Bettsofa und einen Flatscreen TV mit internationalen Kanälen. Das Badezimmer ist mit Badewanne und Dusche. Die beiden Schlafzimmer sind mit eine Doppelbett und zwei Einzelbetten und zwei grossen Kleiderschränken. In der Miete inbegriffen ist der wöchentliche Reinigungsservice, ein kabelloses Internet und eine Waschküche mit Waschmaschine und Trockner. Die Liegenschaft befindet sich in einer ruhigen Seitenstrasse, jedoch Nahe der öffentlichen Verkehrsmittel, Einkaufsmöglicheiten und zahlreichen Restaurants und Bars."
56,"11CHF 4,950.–80m23.5rmMagnolienstrasse 6, 8003 ZürichWe rent a tastefully furnished and spacious 2 bedroom apartment with 2 balconies close by foot from the lake of Zurich and the opera in the trendy district 8. Included in the rent is the weekly cleaning service. The separate kitchen is fully equipped with a dishwasher, oven, microwave, toaster and everything you need in the kitchen. The apartment is equipped with own washing machine an dryer in the apartment. The spacious living room has a large and comfortable sofa and a flat screen TV with international channels. We provide a fast wireless internet, weekly cleaning service with change of bed linen and towels of the bathroom and a gym for free use in the basement. The property is located in a quiet side street but close from public transportations, shopping area and several restaurants and bars. The beautiful lake of Zurich, the opera and the train station Stadelhofen are only 5 minutes far by foot. Wir vermieten ein luxuriös möbliertes und grosszügiges 3.5 Zimmer Apartment mit zwei Balkonen, nur 5 Minuten zu Fuss vom Zürichsee und der Oper entfernt. Im Mietpreis inbegriffen ist der wöchentliche Reinigungsservice und das Wechseln von Bettwäsche und Badetücher. Die Küche ist voll ausgestattet mit Geschirrspüler, Ofen, Mikrowelle, Nespresso Maschine und eigener Waschmaschine und Trockner im Apartment. Das Wohnzimmer ist mit einem grossen Sofa ausgestattet und verfügt über einen Flatscreen TV mit internationalen Kanälen. Im Preis inbegriffen sind das kabellose Wi-Fi, die wöchentliche Reinigung und ein Fitnessraum. Die Liegenschaft liegt in einer ruhigen Seitenstrasse, jedoch Nahe der öffentlichen Verkehrsmittel, Einkaufsmöglichkeiten und diversen Restaurants und Bars. Der See, die Oper und der Bahnhof Stadelhofen sind zu Fuss in nur 5 Minuten erreichbar."
57,"4CHF 1,490.–20m21rmMorgartenstrasse 15, 8004 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
58,"5CHF 1,690.–20m21rmMorgartenstrasse 15, 8004 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
59,"9CHF 2,029.–61m23rmHohlstr. 357, 8004 ZürichWir vermieten an sehr zentraler Lage mitten in Zürich eine umfassen neu sanierte 3-Zimmerwohnung. Die vielfältigen Einkaufsmöglichkeiten sowie die öffentlichen Verkehrsmittel (Buslinie 31 vor der Liegenschaft) in direkter Umgebung, lassen keine Wünsche offen. Zudem bietet Ihnen die Wohnung folgenden Komfort an: • Moderne Küche • schöne Nasszelle mit Dusche • Plattenboden im Eingangsbereich sowie in der Nasszelle • Parkett in der Küche sowie in den Zimmern • Eigener Waschturm • Kein Balkon Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme."
60,"4CHF 2,139.–77m23rmPflanzschulstrasse 23, 8004 ZürichWir vermieten per 01.09.2021 diese schöne 3.0-Zimmerwohnung an zentraler Lage.Die Wohnung bietet Ihnen folgende Annehmlichkeiten: • Wohn- und Schlafzimmer mit Parkettboden • Badezimmer und Küche mit PVC-Boden • Küche mit Glaskeramikherd, Backofen, Stauraum für Ihre Küchenutensilien und Tageslicht • Badezimmer mit WC, Lavabo, Spiegelschrank und Badewanne • Eigenes Kellerabteil im Untergeschoss • Waschküche und Trockenraum zur Mitbenutzung • Lift vorhanden Haustiere sind erlaubt.Umgebung: • Sehr gute Anschlüsse an die Autobahn und an den öffentlichen Verkehr • Einkaufsmöglichkeiten verschiedenster Art erreicht man in unmittelbarer Nähe • Die Überbauung befindet sich sehr zentral zu diversen Ausflugszielen in der Umgebung von Zürich, Winterthur und Oerlikon Bitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Original abweichen können.Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage."
61,"13CHF 2,190.–70m22rmBadenerstrasse 414, 8004 ZürichLuxuriös und stilvoll eingerichtete 2-Zimmerwohnung (kann auch unmöbliert gemietet werden), wenige Schritte vom Albisriederplatz entfernt. Die Wohnung ist im 3. Stock mit dem Lift oder über das Treppenhaus erreichbar. Es besteht die Möglichkeit einen Garagenplatz dazu zu mieten, wobei man bequem von der Garage mit dem Lift in den 3. Stock gelangt. Das Bad ist mit Natursteinplatten renoviert und verfügt über eine Badewanne. Die Küche ist komplett ausgestattet mit allen Annehmlichkeiten und verfügt über einen modernen Kühlschrank mit Eiswürfelspender/ Getränkeklappe und grossem Gefrierfach. Ein grosszügiges Wohnzimmer lädt ein zum verweilen mit einer gemütlichen Ethanolfeuerstelle, zwischen Schlafzimmer und Essbereich/Wohnbereich. Ein Holmes Place Fitness mit Pool und Spa, etc. befindet sich im angrenzenden Gebäude und kann auch über die Garage bequem erreicht werden. Diverse Einkaufsmöglichkeiten befinden sich in Gehdistanz zum Apartment. Das Gebäude verfügt über einen Businessconcierge, welcher den Mietern während den Bürozeiten zur Verfügung steht, z.B. für Paketannahmen, etc. Die Wohnung kann per sofort oder nach Vereinbarung möbliert oder unmöbliert gemietet werden. Nach Bedarf kann auch ein wöchentlicher Reinigungsservice dazu gebucht werden. Für eine Besichtigung steht Ihnen Frau Biljana Petkovic, +41 76 348 09 50, gerne zur Verfügung."
62,"28CHF 4,950.–124m24.5rmGustav-Gull-Platz 11, 8004 ZürichLiving in Europaallee is equal to living in the trendiest neighborhood in the most central location in Zurich.You can enjoy maximum flexibility and mobility, as the 4.5 flat is located right at the Zürich Main Train Station. This flat offers an exclusive lifestyle in a trendy environment with countless offers such as restaurants, bars, and shopping venues in front of your door. Enjoy the benefits of an exclusive flat, elegantly implemented and thought through down to the last detail. Detailed Features: • 4.5 rooms • 124m2 • Fantastic views to Uetliberg from one side and Züriberg from the other • 2 bathrooms • Washing Machine and Dryer in the flat • Loggia with direct view to Uetliberg • Floor heating • Minergie • Wine Refrigerator • Built-In Storage Space in the Apartment (for coats, shoes, etc.) • Spacey Cellar • Exclusive Highest Standard Material • Excellent sound insulation • Excellent environmental insulation Available upon communication"
63,"13CHF 4,950.–124m24.5rmGustav-Gull-Platz 11, 8004 ZürichVoll im Trend! Mieten Sie eine Wohnung in unserem Trendquartier EuropalleeGrosse 4.5-Zimmerwohnung mit vielen Annehmlichkeiten!Zum Quartier:Die Europaallee bietet u.a. alle Arten von Restaurants, Einkaufsmöglichkeiten sowie Boutiqen, Banken, Coiffeur - einfach alles, was Ihr Herz begehrt.Mit dem Zürcher Bahnhof, den Sie bequem zu Fuss erreichen können, finden Sie den perfekten Anschluss zum öffentlichen Verkehr. Die Wohnung, erbaut im 2019, bietet:- Modernste Küchengeräte (inkl. Steamer)- Eigener Waschturm in separatem Abstellraum in der Wohnung- Loggia mit Sicht über die Stadt Zürich, Berge und See- Einbauschränke- Bad und sep. Dusche/ WC- Mieterportal für Ihre AnliegenZu diesen Annehmlichkeiten bietet das Facilitymanagement vor Ort viele Zusatzdienste, wie Wohnungsreinigungen, Feriendienst, Kleiderreinigungen und noch vieles mehr an.Haben wir Ihr Interesse geweckt? Gerne zeigt Ihnen unser Mieter die Wohnung: tpappas05@gmail.com"
64,"9CHF 2,480.–46m21.5rmHardturmstrasse 120A, 8005 ZürichDiese wunderschöne, helle Loft sucht einen neuen Mieter/in per sofort oder nach Vereinbarung. Sie befindet sich direkt an der Limmat. Die helle und offene Wohnung verfügt über 3.5 m hohe Decken, die der Wohnung ein einzigartiges Raumgefühl verleihen. Zusätzlich verfügt die Wohnung über ein Waschmaschine/Tumbler-Kombigerät und einer modernen und offenen Küche. Der Flussblick ist eines der Highlights der Wohnung. Auch gehört ein charmanter Aussenbereich direkt in der Natur dazu. Vor der Wohnung ist auch ein Limmateinstieg mit kleiner Treppe, so dass man an warmen Tagen direkt in die Limmat hüpfen kann. Eine Tramhaltestelle ist ca. 1 Gehminute entfernt. Diverse Läden und Restaurants sind in nächster Nähe. Kommen Sie vorbei und überzeugen Sie sich selbst!Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • traumhafte Aussicht auf den Fluss • ruhige Lage direkt an der Limmat • einzigartiges Raumgefühl • kann möbliert gemietet werden • Waschmaschine/Tumbler-Kombigerät • Haustiere sind erlaubt Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selber eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!Für mehr Immobilien besuchen Sie unsere Webseite unter:www.properti.chKostenlose Marktwertschätzung oder Mietzinsanalyse:www.properti.ch/de/anfrage-bewertung/Kostenlose Tipps & Tricks zum Verkauf oder zur Vermietung:www.properti.ch/de/blog"
65,"6CHF 2,580.–55m21.5rmZollstrasse 57, 8005 ZürichIn der Gleistribüne - direkt am Hauptbahnhof Zürich gelegen - vermieten wir diese grosszügige, moderne 1.5-Zimmer-Wohnung im 7. Obergeschoss (oberstes Stockwerk).Die Wohnung ist ab 1. August bezugsbereit. Sie verfügt über folgenden Ausbaustandard:Entrée • Geräumiger Einbauschrank Küche • Praktische, direkt in den Wohn- und Essbereich integrierte Küche. Kühlschrank mit separaten Tiefkühlfächern, Geschirrspüler, Induktionskochfeld mit modernem Dunstabzug und Backofen. • Die Arbeitsfläche aus schwarzem Granit harmoniert mit den hellen Küchenelementen und bildet einen schönen Kontrast zum hellen Parkett im Ess- und Wohnbereich. Wohnen/Essen/Schlafen • Heller, durch die Anordnung der Küche unterteilter Wohn-, Ess- und Schlafbereich • Boden: Parkett (Eiche natur, versiegelt) Nasszelle • Dusche/WC - Dusche mit Glastrennwand (bodenebener Einstieg), Spiegelschrank • Waschmaschine/Tumbler • Boden: Feinsteinzeug, Wände: Feinsteinzeug Mosaik Weiteres • Waschmaschine/Tumbler in der Wohnung • Loggia (ca. 3.5 m2, Boden: Holzdielen) für genussvolle Feierabende • Lichtdurchflutete Räume, grosszügige Fensterfronten mit 3-fach-Isolierverglasung • Fussbodenheizung • Kontrollierte Wohnungslüftung • Kellerabteil vorhanden Einkaufsmöglichkeiten und öffentliche Verkehrsmittel (Zug, Tram, Bus) sind in unmittelbarer Nähe.Weitere Informationen unter www.hb-nord.chSind Sie interessiert? Besichtigungstermin: - Montag 21.06.2021, 18:00 - 20:00 Uhr.Passt dieser Termin, senden Sie bitte ein E-Mail an claudia.huerlimann@sbb.ch. Sie erhalten dann weitere Informationen.Wir freuen uns auf Ihre Kontaktaufnahme."
