188,"13CHF 1,190.–18m21rmBadenerstrasse, 8003 ZürichDieses WG-Zimmer bietet die folgende Ausstattung: • 2 Mitbewohner • Küche mit Küchenausstattung • Bad/WC • Möbliertes Zimmer • Radio- und Fernsehgebühren (Serafe) • Wasser und Stromgebühren • Internet • Reinigung der Gemeinschaftsräume • Staubsauger für gemeinschaftliche Verwendung Für mehr Informationen: https://roomestate.com/de/room/48-3 ---------------------------------------------- This shared room offers the following facilities: • 2 flatmates • Kitchen with kitchen equipment • bathroom/toilet • Furnished room • Radio and Television fee (Serafe) • Water and electricity charges • internet • Cleaning the common areas • Vacuum cleaner for communal use For more information: https://roomestate.com/en/room/48-3"
189,"4CHF 1,200.–18m21rmBrinerstrasse 4, 8003 ZürichMöbliertes Studio an zentraler LageWir vermieten ein praktisches Studio mit Echtholzmöbel.Zum Zimmer gehören: • Bett und Matratze • Kleiderschrank • Esstisch und Stühle • Küche mit zwei Kochplatten und Kühlschrank • TV • separates Badezimmer mit Dusche und WC Die Liegenschaft befindet sich ganz in der Nähe von Schmiede Wiedikon. Innert wenigen Minuten sind Sie im Zentrum von Zürich.Es besteht eine Mindestdauer des Mietvertrags von einem halben Jahr. Wir freuen uns auf Ihren Anruf!"
190,"13CHF 1,395.–19m21.5rmWeststrasse 175, 8003 ZürichIn einem repräsentativen, historischen Gebäude aus dem frühen 20. Jahrhundert vermieten wir eine 1.5-Zimmerwohnung im 1. Obergeschoss mit einer rundum verglasten Veranda. Ruhige, zentrale Lage im aufstrebenden Trendquartier Weststrasse/Idaplatz. Die Wohnung befindet sich nur wenige Gehminuten vom Bahnhof Wiedikon, diversen Einkaufsmöglichkeiten, einem breiten Gastronomieangebot sowie Dienstleistungsbetrieben entfernt. Der Anschluss an verschiedene Busse des örtlichen Nahverkehrs ist in unmittelbarer Nähe. Die Wohnung besticht durch eine helle, moderne Küche mit Kühlschrank, Glaskeramikherd und Dampfabzug. Des Weiteren ist die stilvolle Wohnung wie folgt ausgestattet: -Heller, moderner Wohnraum -Dusche mit WC und Lavabo -Grosszügiger verglaster Balkon ca. 6.6 m2 (Wintergarten) auf der sonnigen, autofreien Hofseite. Ideal um den Frühling auf dem Liegenstuhl zu geniessen. -Internetanschluss vorhanden -Kellerabteil Im Wohnbereich und im Korridor ist ein moderner Parkettboden verlegt. Das Badezimmer und die Küche sind mit einem pflegeleichten Plattenboden ausgestattet. Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme."
191,"12CHF 1,405.–40m21.5rmWuhrstrasse, 8003 ZürichWunderschöne und zentral gelegene 1.5 Zimmer-Wohnung im 3 OG Die Bilder sind von einer ähnlichen Wohnung. Die Wohnung hat folgende Ausstattung: • Balkon • offene Küche mit Glaskeramik • grosser Wohnbereich • Bodenbelag: Parkettlaminat • Badezimmer Dusche / WC mit Fenster • Haustiere sind nicht erlaubt Schulen, Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten sind in der Nähe. Für eine Besichtigung und weitere Auskünfte können Sie uns telefonisch von Montag bis Freitag zwischen 9.00 bis 12.00 und 13.00 bis 17.00 Uhr erreichen. Wir weisen Sie darauf hin, dass wir eine Vermittlungsagentur sind und bei erfolgreicher Vermittlung eine Provision in der Höhe von 75% einer Monatsmiete verlangen. Angebot!: Sollten Sie einen Ersatzmieter brauchen für Ihre Wohnung in Zürich und nähere Umgebung helfen wir Ihnen gerne Fragen Sie uns einfach."
192,"3CHF 1,490.–15m21rmDubsstrasse 30, 8003 ZürichAll Inclusive - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** All inclusive - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
193,"5CHF 1,490.–23m21rmAemtlerstrasse 160, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 1 Monatsmieten Depot - Mietdauer befristet bis 18.09.2021 Angegebener Mietpreis gilt ab einer Mindestmietdauer von 1 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 1 months deposit - rental period is limited until 18.09.2021 The indicated rental price is valid from a minimum rental period of 1 months, notice period 30 days."
194,"6CHF 1,690.–2rmGoldbrunnenstrasse, 8003 ZürichSCHÖNE 2 ZIMMER WOHNUNG IN DER STADT ZÜRICH KREIS 3/ecke Goldbrunnenstr. ZU VERMIETEN. MIT SICHT ZUM UETLIBERG, SEHR RUHIGES QUARTIER MITBENÜTZUNG WASCHKÜCHE/TUMBLER. KÜCHE MIT BAD VORHANDEN EINBAUSCHRÄNKE, PARKETT. NEBENKOSTEN: STROM, HEIZUNG, WARMWASSER, KABELFERNSEHER, usw.AUSSICHT ZUM UETLIBERG.NACH AUF WUNSCH PARKPLATZ/GARAGEBOX"
195,"4CHF 1,790.–20m21rmDubsstrasse 30, 8003 ZürichAll Inclusive - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** All inclusive - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
196,"7CHF 1,840.–53m21.5rmWeststrasse 55, 8003 ZürichNutzen Sie Ihre aktuelle Mietkaution für neue Möbel, denn bei uns müssen Sie keine leisten!An zentraler Lage vermieten wir per per sofort oder nach Vereinbarung diese moderne 1.5-Zimmerwohnung im 5. OG mit 53m². Die Wohnung verfügt über keinen BalkonDas Badezimmer ist mit Platten und der Wohnraum mit einem edlen Parkett ausgestattet.Im Badezimmer befindet sich ein Kombigerät Waschmaschine/Tumbler sowie eine Dusche.Die Liegenschaft befindet sich sehr zentral, in nur wenigen Gehminuten erreichen Sie den Bahnhof Wiedikon von welchem Sie den Zürich Hauptbahnhof in wenigen Minuten erreichen. Des Weiteren sind Grossverteiler wie eine Migros ebenfalls in unmittelbarer Nähe. Bei den Bildern handelt es sich um Visualisierungen aus der damaligen Sanierung, Abweichungen sind aus diesem Grund möglich.Haben wir Ihr Interesse geweckt?Gerne dürfen Sie uns zwecks einem Termin kontaktieren."
197,"4CHF 1,890.–60m22.5rmIdastrasse 3, 8003 ZürichGrosszügige EG Wohnung an ruhiger Lage. Grossen Wohnzimmer ca. 30m2 mit hohen Decken (3m). Die Wohnung wird vor Einzug neu gestrichen und die Bodenbeläge im Wohnzimmer, Korridor und Schlafzimmer erneuert. Im September 2021 erhält die Wohnung neu elektrische Rollläden auf der Strassenseite und eine komplett neue hochwertige Küche."
198,"4CHF 1,950.–30m21rmZelgstrasse 19, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
199,"12CHF 2,300.–55m23rmBremgartnerstrasse 30, 8003 ZürichLAGE Unsere attraktive 3-Zimmerwohnung befindet sich an Top Lage im beliebten Quartier Wiedikon. An zentraler Lage befinden sich diverse Einkaufsmöglichkeiten zu Verfügung. Restaurants und Bars befinden sich in Gehdistanz. WOHNUNG Diese helle und grosszügige 3-Zimmerwohnung hat einen angenehm freundlichen Charakter zum Wohlfühlen. Der Grundriss ist sehr praktisch aufgeteilt und verspricht viel Platz. Der Sitzplatz ist ein weiterer Punkt, der für dies tolle Wohnung spricht. Zimmer: Parkett Nasszellen: Platten Weitere Details: - Badezimmer mit Badewanne - Separate Toilette - Neu renovierte Küche - Praktische Einbauschränke - Kellerabteil vorhanden - Bus-/ Tramstation in Gehdistanz - Bahnhof Wiedikon ist 6 Gehminuten entfernt - Allgemeine Waschküche (ohne Waschplan) - Keine Parkplätze Besichtigungen finden gerne auf Anfrage statt."
200,"7CHF 2,310.–41m22rmZentralstrasse 53, 8003 ZürichAn zentraler Lage und in gepflegter Umgebung vermieten wir diese helle und charmante 2.-Zimmerwohnung in Zürich Wiedikon, welche Ihnen folgende Annehmlichkeiten zu bieten hat.- Wohnbereich / Schlafzimmer mit Parkettboden- Bad mit Dusche und Plattenboden- Einbauschrank im Wohnzimmer- Küchenzeile mit Glaskeramikherd und Mikrowellen-Kombigerät- Küche mit Geschirrspüler- Waschküche zur MitbenützungBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard zeigen. Die genaue Raumaufteilung können Sie dem Grundriss entnehmen.Parkplätze stehen leider keine zur Verfügung. In der nahen Umgebung stehen Ihnen unzählige Einkaufsmöglichkeiten und Dienstleister zur Verfügung.In wenigen Gehminuten erreichen Sie den Bahnhof Wiedikon, von wo aus Sie erstklassige Verbindungen in alle Richtungen geniessen können. Tram- und Buslinien befinden sich in der unmittelbaren Nähe.Haben wir Ihr Interesse geweckt?Dann zögern Sie nicht lange und kontaktieren Sie uns direkt im Inserat via ""Anbieter kontaktieren"", um die Besichtigungsinformationen zu erhalten.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung."
201,"11CHF 2,330.–70m23rmStationsstrasse 6, 8003 ZürichAn attraktiver Lage im Kreis 3 vermieten wir diese 3-Zimmerwohnung im 2. Obergeschoss per 1. Juli 2021 oder nach Vereinbarung. Das Objekt verfügt über eine Küche mit Backofen, Kochfeld, Kühlschrank und Geschirrspüler. Die zwei geräumigen Schlafzimmer sowie das Wohnzimmer sind mit einem Parkettboden ausgestattet. Die Wohnung verfügt über zwei Nasszellen.Das Durchwohnen lässt gute Belüftung. Die schöne Jugendstil Hauptfassade ist Südost orientiert.Besichtigungstermine ohne Voranmeldung:Dienstag 15.06.2021, 12:00-13:00"
202,"11CHF 2,350.–73m23rmAlbisriederstrasse 20, 8003 ZürichWir vermieten diese schöne 4-Zimmerwohnung im 4.OG (mit Lift). Die Wohnung wurde frisch saniert und bietet Ihnen folgenden Ausbaustandart:- grosse Küche - Geschirrspüler- Glaskeramikherd- Bad mit Badewanne- Waschturm (Waschmaschine & Trockner)- Parkettböden in Wohn- und Schlafbereichen sowie im Korridor- keramische Bodenplatten in Küche und Bad- Reduit in der Küche- BalkonDie Liegenschaft befindet sich direkt neben dem Albisriederplatz. Tram- und Bushaltestellen sowie diverse Einkaufmöglichkeiten liegen in unmittelbarer Gehdistanz.Lassen Sie sich bei einer Besichtigung von der Wohnung überzeugen. Wir freuen uns auf Ihre Kontaktaufnahme."
203,"4CHF 2,390.–45m22rmZelgstrasse 19, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
204,"5CHF 2,390.–45m22rmZelgstrasse 19, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
205,"9CHF 2,390.–46m22rmZentralstrasse 133, 8003 ZürichInteressiert? Unter dem Link BESICHTIGUNGSFORMULAR können Sie sich für eine Besichtigung anmelden. Diese helle Wohnung im Zürich, bietet trotz Ruhe und Charme kurze Distanzen zu allen wichtigen Hotspots des Alltags an. Einkaufsmöglichkeiten, öffentlicher Verkehr, Autobahn, Bildungsstätten, Freizeiteinrichtungen und vieles mehr sind in kurzer Zeit und bequem erreichbar - zu Fuss, mit dem Fahrrad oder mit ÖV und Auto. Im Auftrag des jetzigen Mieters suchen wir eine/n passende/n und vertrauensvolle/n Nachmieter/in für die Liegenschaftsverwaltung. - Geräumige Küche mit Geschirrspüler - Eigener Waschturm - Balkon - Badezimmer mit Badewanne - Parkplatz kann aussen gemietet werden Sind Sie auf der Suche nach einem Nachmieter? Gerne übernehmen wir kostenlos die Nachmietersuche für Sie. Melden Sie sich hierfür auf unserer Homepage an: www.nachmieter24.ch"
206,"4CHF 2,390.–45m22rmZelgstrasse 19, 8003 ZürichNEUKUNDEN ANGEBOT - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** OFFER FOR NEW CUSTOMERS - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
207,"6CHF 2,500.–45m22.5rm8003 ZürichDiese schöne und charmante Wohnung besticht nicht nur durch den guten Ausbaustandard, sondern auch über die Nähe zu Schulen, Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten. Die gute Raumaufteilung ist ein weiteres Plus. Zögern Sie nicht lange und vereinbaren noch heute einen Besichtigungstermin!Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- lichtdurchflutete Räumlichkeiten- Parkettboden in den Wohnräumen- kann auch mit Möbel gemietet werden zum gleichen Preis- komplette Küche vorhanden- inklusive Wi-Fi Internetzugang - inklusive Strom und Wasser in den Nebenkosten- Haustiere sind ebenfalls erlaubt- Parkplatz kann dazugemietet werden- inklusive Müllentsorgung und Endreinigung- un, und, und...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'900 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Profitieren Sie jetzt von unserer Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: zentralZustand: gutBäder / Nasszellen: 1 (1x WC/Lavabo/Badewanne)Heizsystem: GasheizungÖffentliche Verkehrsmittel: Bahnhof, 500m / Bus, 100 m / Tram, 150 mSchulen: Kindergarten, 450 m / Primarschule, 200 mGeschäfte: Migros, Coop, 500 m"
208,"6CHF 2,500.–45m22rm8003 ZürichDiese charmante Wohnung befindet sich an zentraler Lage in der Stadt Zürich. Sie erreichen diverse Einkaufsmöglichkeiten, Restaurants und ÖV Verbindungen in unmittelbarer Nähe. Zusätzlich wohnen sie hier in lichtdurchflutet Räumlichkeiten, mit viel Platz zur Einrichtung, offene und moderne Küche, Nasszelle mit Glasdusche und einen gemütlichen Balkon zum Verweilen.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- vollausgestattete Küche- kann auch mit oder ohne Möbel gemietet werden- inklusive Wi-Fi Internetnutzung- Haustiere sind erlaubt- Parkplatz kann dazu gemietet werden- und, und, und...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'900 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Profitieren Sie jetzt von unserer Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: sehr zentralZustand: gutBäder / Nasszellen: 1 (1x Dusche / Lavabao / WC )Öffentliche Verkehrsmittel: Bahnhof, 500 m / Bus, 100 m / Tram, 150 mGeschäfte: Migros, Coop, 500 m"
209,"11CHF 2,550.–82m23.5rmBertastrasse 74, 8003 ZürichBESICHTIGUNG OHNE VORANMELDUNG: MONTAG, DEN 14. JUNI 2021, UM 18.00 UHR Zu vermieten per 1. Juli 2021 oder nach Vereinbarung eine gepflegte 3.5-Zimmer-Wohnung mit 2 Balkonen an Top-Lage im Kreis 3. Es handelt sich um eine befristete Vermietung bis zum 31. Dezember 2023. Die ganze Wohnung ist gepflegt. Das Wohnzimmer verfügt über eine Fläche von 20 m2 und kann über eine Türe zum Korridor geschlossen werden. Die beiden Schlafzimmer verfügen über eine Grösse von 17.5 m2 und 13.5 m2. 1 Balkon ist beim Wohnzimmer domiziliert. Der 2 Balkon bei der Hoffassade. Alle Zimmer, sowie der Korridor sind mit Parkett verlegt. Im Korridor und in einem Schlafzimmer sind Einbauschränke vorhanden. Die moderne Küche mit hellen Fronten und Chromstallabdeckung verfügt über einen Kühlschrank, Backofen, Kochfeld, und Geschirrspüler. Es ist genügend Platz für einen Tisch vorhanden. Das Bad ist am Boden und an den Wänden mit weissen Keramikplatten verlegt und mit Badewanne, WC und Lavabo mit Spiegelschrank ausgestattet. Zur Wohnung gehört ein Kellerabteil. BESICHTIGUNG OHNE VORANMELDUNG: MONTAG, DEN 14. JUNI 2021, UM 18.00 UHR"
210,"6CHF 2,550.–75m23rmRotachstrasse 27, 8003 ZürichAb sofort ist die 3.0 Zimmer-Wohnung zu vermieten. Die Wohnung verfügt über folgende Räumlichkeiten und Komfort: Eine Nasszelle mit Bad sowie ein separates WC. Zwei Schlafzimmer und ein grosszügiges Wohnzimmer. Die Küche ist voll ausgestattet. (Glaskeramikkochfeld, Kühlschrank, Backofen, Geschirrspüler) Dieses Objekt verfügt über einen kleinen Balkon. Im Untergeschoss befindet sich die Waschküche (Waschmaschine und Tumbler) für die gemeinsame Nutzung. Naheliegende ÖV und Einkaufsmöglichkeiten. Die Haltestelle Goldbrunnenplatz ist zu Fuss in 1min zu erreichen. Der Coop ist auf der gegenüberliegenden Strassenseite. Die Nebenkosten werden in Akontobeiträgen geleistet. Am Ende der Nebenkostenperiode wird eine Schlussrechnung erstellt. Für diese Wohnung werden keine Wohngemeinschaften berücksichtigt. Bei Interesse bitten wir Sie, sich zuerst via Kontaktformular mit uns in Verbindung zu setzen."
211,"5CHF 2,700.–36m21.5rmGertrudstrasse 22, 8003 ZürichBright, tastefully furnished and spacious 1.5 bedroom apartment with balcony for rent. The property is very centrally located in a quiet side street in the popular district 3 - Wiedikon. The apartment convinces by its generous floor plan. The spacious kitchen is equipped with a dining table, a dishwasher, oven, microwave, Nespresso machine and all you need in the kitchen. The bathroom has a shower in bath tube. The bright living room is with a sofa bed. A glass door is separating the kitchen from the living room. Equipped with a flat-screen TV with international channels as well a fast and wireless internet, this apartment leaves nothing to be desired. The property is located in the heart of the popular district 3 Wiedikon near Idaplatz / Brupacherplatz in a green and well-kept residential area in a quiet side street. Various shops, bars and restaurants are around the corner. The property is well connected to public transportation. Included in the service is the weekly cleaning of your apartment and change of bed linen & towels from the bathroom. There is a public laundry with washer and dryer in the basement for free use. Helles, grosszügiges und modern möbliertes 1.5-Zimmer-Apartment mit Balkon im Trendquartier Wiedikon zu vermieten. Dieses schöne Apartment mit Balkon überzeugt durch den großzügigen Grundriss. Die grosse Küche mit Esstisch ist komplett ausgestattet und verfügt über einen Geschirrspüler, Backofen, Mikrowelle, Nespresso-Maschine und alles, was man in der Küche benötigt. Das Bad ist mit einer Dusche in der Badewanne ausgestattet. Das Wohn-/Schlafzimmer verfügt über ein Doppelbett und ein Bettsofa. Ausgestattet mit einem Flachbildfernseher mit internationalen Kanälen sowie einem schnellen und kostenlosen internet, lässt diese Wohnung keine Wünsche offen. Die Liegenschaft befindet sich im Herzen des Trendquartiers 3 Wiedikon in der Nähe des Idaplatz / Brupacherplatzes in einer grünen und gepflegten Wohngegend in einer ruhigen Seitenstrasse. Diverse Geschäfte, Bars und Restaurants befinden sich in der Gehdistanz. Die Liegenschaft ist gut an die öffentlichen Verkehrsmittel angeschlossen. In der Miete inbegriffen ist die wöchentliche Reinigung der Wohnung und der Wechsel von Bettwäsche & Badetücher. Die Waschküche mit WM/TU ist im Untergeschoss und zur freien Benutzung."
212,"5CHF 2,790.–60m22rmZelgstrasse 19, 8003 ZürichAll Inclusive - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** All inclusive - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
213,"5CHF 2,990.–70m23.5rmZelgstrasse 19, 8003 ZürichAll Inclusive - komplett möbliert (kann entfernt werden) - gratis Wi-Fi Internet - alle Nebenkosten inbegriffen (inkl. Strom, Heizkosten, Waschküche, etc.) - Haustiere auf Anfrage - 2 Monatsmieten Depot Angegebener Mietpreis gilt ab einer Mindestmietdauer von 3 Monaten, Kündigungsfrist 30 Tage. *** All inclusive - completely furnished (can be removed) - free Wi-Fi internet access - all additional costs included (incl. electricity, heating costs, shared laundry, etc.) - Pets allowed on request - 2 months deposit The indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days."
214,"4CHF 3,000.–30m22rmRotachstrasse 17, 8003 ZürichModern and tastefully furnished 1 bedroom apartment with weekly cleaning service in the popular district 3 Wiedikon for rent. The apartment provides a fully equipped kitchen with dishwasher, oven, microwave, Nespresso machine, toaster and everything you need in the kitchen. The living room is equipped with a dining table, a sofa bed and a flatscreen TV with international channels. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom. We provide fast wireless internet, a gym and a public laundry in the basement with washing machine and dryer for free. Parking place for CHF 200.00 for rent. The property is located very centrally in a quiet side street, but only 5 minutes far from public transportations, the shopping area and several restaurants and bars. Wir vermieten eine modern möblierte 2 Zimmer Wohnung mit wöchentlichem Reinigungsservice im Trendquartier Wiedikon. Die Küche ist vollständig ausgestattet mit Geschirrspüler, Ofen, Mikrowelle und allem was Sie in der Küche benötigen. Das Wohnzimmer verfügt über ein Bettsofa, einen Esstisch und einen Flatscreen TV mit internationalen Programmen. In der Miete inbegriffen ist der wöchentliche Reinigungsservice mit Wechseln der Bettwäsche und Badetücher, ein kabelloses Internet. Eine Waschküche mit Waschmaschine und Trockner und ein Fitnessraum stehen Ihnen zur freien Benutzung zur Verfügung. Wir vermieten Parkplätze für CHF 200.00 monatlich. Die Liegenschaft liegt sehr zentral, jedoch in einer ruhigen Seitenstrasse und nur 5 Gehminuten entfernt von öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und verschiedenen Restaurants und Bars."
215,"6CHF 3,200.–40m22rmKalkbreitestrasse 41, 8003 ZürichModern furnished and fully equipped 1 bedroom apartment with weekly cleaning service in the popular district 3 Wiedikon for rent. The property is located very centrally close from public transportations, shops, restaurants and bars. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom, free wireless internet, Flatscreen TV, a fully equipped kitchen with everything you need, a gym and a laundry with washing machine and dryer for free. The train station Wiedikon is only 3 minutes far by foot. We rent parking place in the backyard for CHF 200.00 monthly. Helles, modern möbliertes und grosszügiges 2.5 Zimmer Apartment mit wöchentlichem Reinigungsservice mit Wechsel der Bettwäsche und Badetücher, gratis kabelloses internet, grossem Flatscreen TV, einer voll ausgestattete Küche mit allem was Sie benötigen, ein Fitnessraum und eine Waschküche mit Waschmaschine und Trockner zu vermieten. Das moderne Apartment ist an zentraler Lage in unmittelbarer Gehdistanz zu öffentlichen Verkehrsmitteln, dem Bahnhof Wiedikon, diversen Einkaufsmöglichkeiten, Restaurants und Bars. Wir vermieten Parkplätze im Innenhof des Gebäudes für CHF 200.00 monatlich."
216,"4CHF 3,300.–49m22.5rmAemtlerstrasse 86, 8003 ZürichModern and tastefully furnished 1 bedroom apartment with balcony and weekly cleaning service in the popular district 3 in Wiedikon for rent. Included in the rent is the weekly cleaning service with change of bed linen and towels from the bathroom, a fully equipped kitchen with dishwasher, oven, microwave, coffee machine, toaster, water boiler and everything you need in the kitchen. We offer free wireless internet, a Flatscreen TV, free us of the gym and a public laundry with washing machine and dryer. The property is located in the popular district 3, close from public transportations, several restaurant and the shopping area. Schönes, modern möbliertes 2.5 Zimmer Apartment mit Balkon und wöchentlichem Reinigungsservice mit Wechsel der Bettwäsche und Badetücher im Trendquartier 3 in Wiedikon zu vermieten. In der Miete inbegriffen sind ein kabelloses internet, ein Flatscreen TV und die Benutzung vom Fitnessraum und der Waschküche mit Waschmaschine und Trockner. Die Liegenschaft liegt im Trendquartier Wiedikon. Die öffentlichen Verkehrsmittel, Restaurants, diversen Bars und Einkaufsmöglichkeiten sind in unmittelbarer Gehdistanz."
217,"8CHF 3,500.–55m22.5rmAemtlerstrasse 86, 8003 ZürichSpacious and tastefully furnished 1 bedroom apartment with balcony and weekly cleaning service in the popular district 3 Wiedikon for rent. The apartment has a fully equipped kitchen with dishwasher, oven, microwave, coffee machine, toaster, water boiler and everything you need in the kitchen. Included in the rent is a fast wireless internet, a Flatscreen TV, a gym and a laundry room with washing machine and dryer for free use. The apartment is located in the popular district 3 Wiedikon in walking distance to public transportations, the shopping area and several restaurants and bars. Schönes und grosszügiges 2.5 Zimmer Apartment mit Balkon und wöchentlichem Reinigungsservice zu vermieten. Das Apartment verfügt über eine voll ausgestattete Küche mit Geschirrspüler, Ofen, Mikrowelle, Kaffeemaschine, Toaster, Wasserkocher und allem was Sie in der Küche brauchen. Wir stellen kabelloses, schnelles Wi-Fi, einen Flatscreen TV, einen Fitnessraum und eine Waschküche mit Waschmaschine und Trockner gratis zur Verfügung. Die Liegenschaft befindet sich im Trendquartier 3 in Wiedikon in unmittelbarer Gehdistanz zu öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und diversen Restaurants und Bars."
